,EnrolledElectiveBefore,GradeAvgFromPreviousElective,Grade,Major,Class,GradePerm,Course1,Course2,Course3,Course4,Course5
224,0.0,0.0,82.88966760355942,3.0,1.0,68.36365739441982,0.0,0.0,0.0,89.60016205658964,0.0
225,1.0,63.40803212051739,78.63246673160371,3.0,3.0,90.29845555660044,63.78067755775835,0.0,68.7998621014274,0.0,0.0
226,0.0,0.0,68.99919851912253,1.0,4.0,81.27581360834657,0.0,0.0,0.0,0.0,77.43928004952434
227,0.0,0.0,48.21418450302794,3.0,1.0,76.19272996302004,0.0,0.0,0.0,0.0,55.475081793887746
228,0.0,0.0,78.22185552857178,2.0,3.0,66.57970697093002,0.0,0.0,0.0,0.0,87.46015453630359
229,1.0,75.16775715382983,73.00373053072519,2.0,1.0,76.5409781694041,64.25049369147155,0.0,82.49960613213293,0.0,0.0
230,1.0,23.519472473790678,84.84297840517857,2.0,4.0,77.63169120125312,0.0,62.475262646168076,0.0,0.0,64.18111978372275
231,0.0,0.0,79.8218129569442,3.0,4.0,67.29704300939439,0.0,0.0,0.0,0.0,88.20985923252523
232,0.0,0.0,74.7541657081664,3.0,1.0,86.65062663035914,0.0,0.0,84.10803965789827,0.0,0.0
233,0.0,0.0,81.32692322525753,3.0,3.0,77.5406932387712,0.0,0.0,94.56716319916991,0.0,0.0
234,1.0,64.55717825432966,72.01156432335522,3.0,2.0,56.297719810568466,0.0,62.73242439941808,0.0,0.0,0.0
235,0.0,0.0,87.72540184492937,1.0,2.0,84.03716140073018,0.0,0.0,0.0,0.0,97.00947003741905
236,0.0,0.0,62.56536466341038,1.0,1.0,67.30753331643575,0.0,0.0,0.0,0.0,69.70810944142656
237,0.0,0.0,61.14382242462998,3.0,2.0,66.51247111139041,0.0,0.0,0.0,72.03109350503378,0.0
238,0.0,0.0,78.81143953384682,1.0,2.0,64.46797525343054,0.0,0.0,0.0,0.0,89.49726619422589
239,0.0,0.0,77.62141871579848,3.0,2.0,81.81651909785269,0.0,0.0,0.0,83.36574699442438,0.0
240,1.0,66.44118192953185,68.36365739441982,3.0,2.0,85.43993682607535,0.0,70.4921398911248,0.0,0.0,0.0
241,0.0,0.0,71.97919758975799,1.0,3.0,66.74964253524875,0.0,0.0,82.93302802260298,0.0,0.0
242,1.0,53.509351445518796,69.04332562474126,1.0,2.0,62.76490656090917,0.0,60.84328324470025,0.0,65.78612151225524,0.0
243,1.0,76.01213972051289,74.92716052027143,1.0,4.0,74.25035523617207,0.0,0.0,0.0,73.08847293748477,81.09633721195276
244,0.0,0.0,73.08732217644729,2.0,1.0,73.58379545971562,0.0,0.0,81.5655518736476,0.0,0.0
245,0.0,0.0,65.88373506660714,3.0,1.0,72.37971243980503,0.0,0.0,0.0,0.0,80.67377870081035
246,1.0,60.83866487850704,54.336597668543995,2.0,1.0,70.69626990180559,0.0,0.0,53.97026199898249,57.57337621626455,0.0
247,1.0,50.531455785983134,56.36005227841842,2.0,2.0,78.03575357271843,0.0,0.0,56.99386520756052,52.88055787606808,0.0
248,0.0,0.0,65.72820509435354,3.0,3.0,74.91792107491618,0.0,0.0,0.0,73.62012118972478,0.0
249,0.0,0.0,75.15011763080535,3.0,4.0,54.676565056603536,0.0,0.0,0.0,0.0,86.5036996984029
250,0.0,0.0,84.64340755474255,2.0,3.0,57.85375531377724,0.0,0.0,0.0,0.0,95.16783326884307
251,1.0,53.53016506932036,51.75908162318895,3.0,1.0,76.19177697854964,0.0,0.0,0.0,49.44343155702747,0.0
252,1.0,56.53789644472967,76.11840179780418,1.0,2.0,84.7074984487254,0.0,57.552638860639796,65.12674130199491,0.0,0.0
253,1.0,47.42411932330847,60.86341060470288,3.0,1.0,73.75446180709518,0.0,0.0,60.347943824733576,48.61017285323134,0.0
254,1.0,41.16206665240773,62.916221169761165,2.0,4.0,55.76276116031728,0.0,0.0,42.98033193990976,46.21710486309221,0.0
255,1.0,55.26708385470236,75.07879406267855,1.0,2.0,51.45862117455923,0.0,62.66407302417262,0.0,0.0,0.0
256,0.0,0.0,69.87203700672265,3.0,4.0,74.4384627254973,0.0,0.0,77.93074273350875,0.0,0.0
257,0.0,0.0,59.41654523880656,2.0,3.0,62.571059041601316,0.0,0.0,0.0,0.0,72.25465016134254
258,0.0,0.0,75.14446471558213,3.0,3.0,57.43566123119007,0.0,0.0,83.90883641737568,0.0,0.0
259,0.0,0.0,75.8204258856563,3.0,4.0,75.47910461357098,0.0,0.0,0.0,0.0,85.06079397101485
260,1.0,75.03215299593305,81.80354363571175,3.0,4.0,73.88252557884098,0.0,0.0,0.0,88.28022430614368,0.0
261,1.0,64.66514799366256,78.40973783253392,1.0,2.0,78.50806140354416,0.0,74.67266983271256,77.52985245754768,0.0,0.0
262,0.0,0.0,74.03582510456219,3.0,3.0,78.22185552857178,0.0,0.0,84.31425018699935,0.0,0.0
263,0.0,0.0,52.61749589663978,3.0,2.0,55.61338674070004,0.0,0.0,64.20996031089734,0.0,0.0
264,0.0,0.0,76.4958373944786,1.0,2.0,78.16086513451724,0.0,0.0,88.68597078539835,0.0,0.0
265,1.0,59.59370672855726,69.24531836449326,2.0,2.0,62.03410776642756,0.0,67.33646361415705,54.92144665038488,0.0,0.0
266,0.0,0.0,61.49011243818054,1.0,2.0,80.43031408880792,0.0,0.0,0.0,0.0,69.46751796444683
267,0.0,0.0,61.61703157722342,1.0,1.0,65.2586362597652,0.0,0.0,0.0,74.61131629369581,0.0
268,0.0,0.0,76.89431683682345,1.0,3.0,66.94443179171505,0.0,0.0,0.0,0.0,86.6687311664874
269,0.0,0.0,61.685837849174206,2.0,1.0,70.61128505826878,0.0,0.0,71.37968744520668,0.0,0.0
270,0.0,0.0,73.4052437669471,3.0,4.0,69.99909310736184,0.0,0.0,78.76119057231881,0.0,0.0
271,1.0,63.08747511123311,70.52243832292073,3.0,2.0,73.60268584985967,0.0,0.0,57.89325389154657,0.0,75.8848191457162
272,1.0,62.023076850935645,65.58940943824423,3.0,1.0,51.4420397138036,0.0,63.68783987137572,0.0,66.96430466703012,0.0
273,1.0,65.93655207065446,67.72636724809398,3.0,2.0,69.04332562474126,0.0,63.14386674188607,66.99541456067936,0.0,0.0
274,1.0,62.5858487134063,51.59407121274144,1.0,3.0,82.58129354091037,0.0,0.0,56.66696228731066,52.04602205674135,0.0
275,1.0,90.96434707150196,72.3334539883075,2.0,4.0,81.28463234021416,88.53471459936705,0.0,0.0,0.0,84.19976884215683
276,0.0,0.0,77.91514207704404,1.0,1.0,72.85276780541342,0.0,0.0,0.0,88.97585652767056,0.0
277,0.0,0.0,92.61725256050119,1.0,1.0,64.73582711093647,0.0,0.0,0.0,100.0,0.0
278,0.0,0.0,70.31843117132854,2.0,3.0,57.45205198674189,0.0,0.0,0.0,79.92419097118263,0.0
279,0.0,0.0,66.06884336876062,2.0,4.0,78.49494064421874,0.0,0.0,77.8577216860605,0.0,0.0
280,1.0,50.00672108682278,64.38694443707456,1.0,2.0,62.044363465656275,0.0,0.0,47.639695360211846,64.71936668445896,0.0
281,0.0,0.0,87.02842898799162,2.0,2.0,54.721311917206734,0.0,0.0,99.08115204709547,0.0,0.0
282,0.0,0.0,63.99208249179722,3.0,4.0,75.93636809683034,0.0,0.0,0.0,75.7915815215556,0.0
283,0.0,0.0,73.72957150837874,3.0,2.0,68.03938839341738,0.0,0.0,0.0,81.78278410741615,0.0
284,1.0,58.4113168763991,74.98899001294316,1.0,4.0,65.93412234858702,0.0,58.2649333818072,0.0,0.0,0.0
285,1.0,49.58273625898811,61.96776703426587,3.0,2.0,85.40964834952553,0.0,0.0,56.61033577371516,63.326161775522394,0.0
286,0.0,0.0,71.36913622970032,3.0,2.0,82.58886148855196,0.0,0.0,0.0,0.0,78.330934618607
287,0.0,0.0,65.00352731588475,1.0,1.0,51.007370386015644,0.0,0.0,0.0,0.0,72.87641675583302
288,1.0,76.64423199305183,66.9587669024325,3.0,2.0,69.60987684107465,0.0,0.0,74.21640727777404,75.94354307666799,0.0
289,1.0,58.89124820700383,77.35200959230058,2.0,1.0,90.2085931327633,66.29637077985089,0.0,72.01081108579652,0.0,0.0
290,0.0,0.0,64.04938734905217,1.0,3.0,62.065140209063586,0.0,0.0,0.0,75.06370039226509,0.0
291,1.0,75.44685613200288,54.205581015955744,3.0,1.0,78.51036932660082,0.0,64.19341199207838,68.77172500902373,0.0,0.0
292,0.0,0.0,68.81114534713147,3.0,3.0,68.6729303738362,0.0,0.0,0.0,81.95145276510021,0.0
293,1.0,65.2226718039852,75.98612163234365,3.0,3.0,66.9453256204399,0.0,0.0,79.02867003596441,0.0,0.0
294,0.0,0.0,65.33940998162191,1.0,4.0,72.06684267671857,0.0,0.0,76.70643699252828,0.0,0.0
295,1.0,83.3791257292703,49.3157861016529,3.0,2.0,71.14753977162604,0.0,0.0,57.415729156116704,60.20996138924951,0.0
296,1.0,58.46791495322286,69.73552830652999,3.0,1.0,64.28557344577358,0.0,61.70198342060429,67.75773994987924,0.0,0.0
297,0.0,0.0,75.68812229224854,1.0,4.0,68.81524450585155,0.0,0.0,84.17122837222972,0.0,0.0
298,1.0,41.27926412479117,73.13898908027933,3.0,1.0,68.69339692659427,56.088793369487504,0.0,56.80495261602851,0.0,0.0
299,1.0,45.25341432444035,74.98453567100377,2.0,1.0,83.67237780767003,0.0,0.0,0.0,57.558849346472364,67.20544184242954
300,1.0,74.19608162471705,54.83053770592302,2.0,1.0,66.59178538441559,0.0,55.77419732620004,0.0,74.13192981521662,0.0
301,1.0,72.91585652501394,74.25035523617207,2.0,4.0,73.85398213983058,0.0,64.84998067711739,0.0,67.44757938554292,0.0
302,1.0,40.01472531308967,69.11118969936943,2.0,2.0,65.37401008376725,0.0,58.97634075664247,0.0,0.0,0.0
303,0.0,0.0,61.20238420328437,1.0,2.0,66.72083111995336,0.0,0.0,74.53137739468342,0.0,0.0
304,1.0,47.232893221949666,76.90806461534422,3.0,2.0,72.22131227563963,0.0,58.32570541152334,0.0,70.87711046723796,0.0
305,1.0,54.194847124214476,66.77752006710294,2.0,1.0,65.13233936073503,0.0,0.0,68.95423408398977,0.0,0.0
306,1.0,41.370040431814445,59.73939950659887,2.0,4.0,65.0522273042927,0.0,42.101713226204424,0.0,52.14046562937373,0.0
307,0.0,0.0,69.53032428027537,3.0,3.0,76.9674207729783,0.0,0.0,0.0,0.0,78.48325742664484
308,0.0,0.0,80.78974871994699,1.0,4.0,62.63616520961311,0.0,0.0,0.0,90.51339076267952,0.0
309,1.0,44.954263603763884,53.59045122866943,2.0,2.0,76.07588501451656,0.0,57.52346499677952,40.86037071070957,0.0,0.0
310,1.0,36.3423062753743,69.60987684107465,1.0,3.0,59.84600604211438,0.0,44.561196678742846,0.0,46.06030924933562,0.0
311,1.0,51.75330093700816,77.00123819575099,3.0,1.0,69.02355776769933,0.0,0.0,0.0,67.2105259730938,71.08908070756553
312,1.0,72.31416778915106,67.29704300939439,1.0,1.0,80.81606685465492,0.0,0.0,71.81204640498703,0.0,0.0
313,1.0,59.27093601059281,73.16300423077226,2.0,3.0,54.443469677091656,0.0,0.0,0.0,0.0,57.56682354644437
314,1.0,49.48087272596932,73.03057476767778,1.0,4.0,72.27235798851783,0.0,0.0,68.6528533040945,55.40551568431759,0.0
315,0.0,0.0,60.14007271173425,2.0,3.0,69.090487108128,0.0,0.0,0.0,0.0,66.09184093087353
316,0.0,0.0,71.68329405914952,2.0,4.0,71.67090329015184,0.0,0.0,0.0,82.80461080223402,0.0
317,1.0,55.99779552639799,65.0762159837962,2.0,2.0,78.30279006279898,0.0,62.40036884160719,66.61194240619064,0.0,0.0
318,0.0,0.0,66.99901821895956,2.0,2.0,74.03582510456219,0.0,0.0,74.5169525086389,0.0,0.0
319,1.0,56.254239482004564,83.20564400449979,1.0,3.0,65.75766754231468,68.18176890202615,0.0,0.0,77.62931157404078,0.0
320,1.0,56.31585377271616,82.33606313142116,1.0,1.0,79.68806287947302,0.0,0.0,59.58968396385547,0.0,72.47199514630248
321,1.0,64.99620574087865,81.8823998858267,1.0,3.0,82.58123652309982,0.0,81.79456238489645,79.23584499330352,0.0,0.0
322,1.0,79.48581711616833,85.59895250958387,1.0,3.0,69.87608100566771,0.0,0.0,0.0,84.05222866470358,0.0
323,1.0,49.558050737020785,53.627452862467074,1.0,3.0,70.43035757081958,0.0,0.0,42.87194232024154,44.96124137070201,0.0
324,0.0,0.0,70.03587004159272,1.0,3.0,68.27633599259256,0.0,0.0,0.0,0.0,80.77154490545226
325,0.0,0.0,85.80860432284597,3.0,2.0,69.36868482544463,0.0,0.0,95.75934769704435,0.0,0.0
326,1.0,52.96035103189773,78.48508589716685,2.0,3.0,68.24110582196029,0.0,0.0,58.1138609524036,63.967954921091106,0.0
327,0.0,0.0,84.38398317712512,2.0,3.0,69.18473599632594,0.0,0.0,96.0962526982747,0.0,0.0
328,1.0,66.78221675645207,73.71700127746762,3.0,2.0,78.79253721233127,0.0,69.52104739322044,0.0,61.509156028409464,0.0
329,1.0,83.72572970632935,78.49494064421874,3.0,3.0,62.02599664920486,0.0,0.0,80.73361589163989,85.13188714002683,0.0
330,1.0,77.12623554692307,56.889222290309434,3.0,2.0,77.43479665943084,0.0,65.81287250257041,60.87261167089252,0.0,0.0
331,0.0,0.0,57.62311967534963,3.0,2.0,63.789559906782316,0.0,0.0,0.0,0.0,66.01806816620584
332,0.0,0.0,76.36965325998126,3.0,2.0,66.25229653189879,0.0,0.0,0.0,89.02586818253573,0.0
333,1.0,62.1405293329964,83.82732163684521,3.0,3.0,69.56315416706083,73.23195619693648,0.0,0.0,79.05689789006462,0.0
334,0.0,0.0,60.92605472914135,3.0,3.0,71.9426274984932,0.0,0.0,0.0,70.64199962373443,0.0
335,1.0,44.746102712722674,80.43775276609679,2.0,4.0,51.59407121274144,0.0,58.98618838602586,0.0,0.0,70.52030323780797
336,0.0,0.0,82.56506681213513,1.0,2.0,69.08399670866145,0.0,0.0,92.03825937695329,0.0,0.0
337,1.0,70.62206540669472,73.23403716926785,1.0,1.0,82.62694761815553,81.67134503677622,0.0,78.82041160688318,0.0,0.0
338,0.0,0.0,85.04051071172196,1.0,4.0,62.03427363250525,0.0,0.0,0.0,93.8907872412401,0.0
339,0.0,0.0,62.23203107538768,3.0,3.0,77.3074394915443,0.0,0.0,0.0,0.0,73.29310305951097
340,0.0,0.0,66.28739042685703,3.0,4.0,52.61749589663978,0.0,0.0,0.0,74.1836475886056,0.0
341,0.0,0.0,90.2085931327633,3.0,3.0,77.5870673666396,0.0,0.0,100.0,0.0,0.0
342,0.0,0.0,62.02599664920486,2.0,1.0,67.49517859976574,0.0,0.0,0.0,71.95545275192788,0.0
343,1.0,47.92691807926005,69.52215926313647,1.0,2.0,74.0952696617607,0.0,0.0,0.0,49.68852374192771,0.0
344,1.0,76.2057776350408,92.92871268207627,2.0,3.0,66.23050845956617,0.0,0.0,90.75082188682245,79.7214409593492,0.0
345,0.0,0.0,74.37983118260897,1.0,1.0,90.81876946968482,0.0,0.0,84.18576509015762,0.0,0.0
346,0.0,0.0,83.07808619141197,3.0,3.0,73.72957150837874,0.0,0.0,0.0,0.0,92.71990491628479
347,1.0,60.57594392530435,78.30279006279898,2.0,4.0,61.00842100175518,0.0,68.77799509977667,0.0,0.0,75.72106238934165
348,0.0,0.0,70.32732331541867,3.0,4.0,62.23203107538768,0.0,0.0,78.35244596754346,0.0,0.0
349,1.0,75.23684882995819,76.5409781694041,1.0,3.0,95.43767844665936,0.0,76.43113639451502,0.0,0.0,69.97615971579745
350,0.0,0.0,50.61377464307263,1.0,2.0,66.17412108078481,0.0,0.0,0.0,0.0,57.968604076933765
351,1.0,80.34240870319526,54.76930884693118,3.0,1.0,63.99208249179722,0.0,71.450698003764,70.14435576539017,0.0,0.0
352,0.0,0.0,59.44022872468885,3.0,4.0,76.4958373944786,0.0,0.0,67.11863551951629,0.0,0.0
353,0.0,0.0,79.93691495014393,2.0,1.0,76.11840179780418,0.0,0.0,0.0,0.0,97.0148793464253
354,1.0,73.80876777180488,71.14753977162604,3.0,3.0,62.043112090467865,81.2570082912483,0.0,0.0,0.0,0.0
355,1.0,83.57603387934392,67.46314638692945,3.0,1.0,88.39331935523853,0.0,74.6741288302437,71.90555115214896,0.0,0.0
356,0.0,0.0,62.043112090467865,1.0,2.0,76.80042523944132,0.0,0.0,0.0,0.0,72.97941197208095
357,1.0,57.69338415887534,76.33785927701297,3.0,1.0,73.16300423077226,76.06302375787962,0.0,0.0,0.0,0.0
358,1.0,88.71888358053882,63.150844171889446,2.0,2.0,71.14639527341096,0.0,0.0,0.0,74.24895557458737,0.0
359,0.0,0.0,66.47257291850313,3.0,4.0,60.09134420535008,0.0,0.0,79.8486754441666,0.0,0.0
360,1.0,77.15854997245522,86.30837615103717,1.0,4.0,77.48189299368738,0.0,77.16233726550529,0.0,89.93235462473969,0.0
361,1.0,87.63671733222807,79.36869234501239,1.0,3.0,76.94825074139705,0.0,0.0,92.91746364389729,81.46033518237988,0.0
362,1.0,62.73601516264527,72.37971243980503,1.0,3.0,79.85029875155989,67.12609821315144,0.0,74.02701453975634,0.0,0.0
363,1.0,75.74871880797556,69.77610664393296,2.0,4.0,73.23403716926785,0.0,0.0,0.0,67.67924629477372,0.0
364,1.0,66.250939210105,71.54725615670687,2.0,2.0,83.20564400449979,73.66581228035618,0.0,0.0,0.0,67.89600405709328
365,1.0,53.04513835045707,76.34083420036156,1.0,3.0,74.99598130414702,70.18919274854869,0.0,0.0,0.0,65.32914472333736
366,0.0,0.0,65.0522273042927,1.0,1.0,68.54440184033753,0.0,0.0,76.45534161978746,0.0,0.0
367,0.0,0.0,68.19310129657366,3.0,3.0,80.20451139365576,0.0,0.0,0.0,76.59335339576057,0.0
368,1.0,57.721810719021164,65.13233936073503,3.0,2.0,56.095975155976895,0.0,0.0,58.59419359980707,63.17865901557497,0.0
369,1.0,59.00256083213946,72.25423275160851,2.0,2.0,77.78888344490278,69.53610206910027,0.0,0.0,0.0,0.0
370,1.0,69.33608507062928,79.68806287947302,3.0,1.0,61.77226512960626,0.0,78.38536486952002,67.50358405062155,0.0,0.0
371,1.0,59.32703097625124,68.03703163285053,2.0,4.0,57.59669074063011,0.0,64.14416908900208,62.980884455030335,0.0,0.0
372,1.0,55.24552684796295,64.99796413935562,2.0,4.0,68.71369666851828,0.0,0.0,0.0,62.095401188723386,0.0
373,1.0,65.27259245119085,77.6756673189332,3.0,3.0,66.77752006710294,0.0,0.0,0.0,0.0,74.13454366425721
374,1.0,47.721427913109544,68.56230274074666,2.0,4.0,78.40973783253392,0.0,65.09412940074833,0.0,60.62301430994674,0.0
375,1.0,58.079751653833874,71.27715983064807,3.0,1.0,87.72540184492937,0.0,0.0,73.4194313521607,0.0,71.80292575416718
376,1.0,71.92208849695244,63.43189846779974,3.0,4.0,78.78502668766171,0.0,0.0,0.0,64.7629849847394,0.0
377,1.0,43.017555511642676,56.112329987673675,3.0,4.0,64.68419141119603,52.905441404574454,0.0,40.30135430108547,0.0,0.0
378,0.0,0.0,54.70756935117812,2.0,1.0,72.99685856435669,0.0,0.0,0.0,63.89501208098856,0.0
379,0.0,0.0,69.36868482544463,1.0,3.0,70.90320597591847,0.0,0.0,0.0,0.0,78.9364702726951
380,0.0,0.0,74.65998417814203,1.0,4.0,77.62141871579848,0.0,0.0,85.36443739970096,0.0,0.0
381,1.0,30.589363188253532,68.43944745635666,2.0,4.0,74.55162860994398,0.0,0.0,47.97098977674358,49.42366319008219,0.0
382,1.0,49.879487262832825,65.2586362597652,2.0,3.0,59.73939950659887,0.0,0.0,0.0,56.53422227370729,0.0
383,0.0,0.0,53.96523863270404,1.0,3.0,75.4835726566187,0.0,0.0,0.0,64.01791047933429,0.0
384,0.0,0.0,66.89536970437761,1.0,3.0,70.82939690139251,0.0,0.0,0.0,74.5778698369294,0.0
385,1.0,68.59675473526049,74.80475031825078,1.0,3.0,81.62577855370046,78.5778463031288,69.48972937569684,0.0,0.0,0.0
386,0.0,0.0,71.96695824507363,1.0,2.0,59.655202877498745,0.0,0.0,0.0,0.0,81.75753894809678
387,1.0,54.2162632458799,42.90360986531631,3.0,3.0,71.31931025084026,39.318984726705935,0.0,0.0,55.097622534395086,0.0
388,0.0,0.0,75.21977836378457,3.0,3.0,79.32417386962169,0.0,0.0,0.0,88.6978711630909,0.0
389,0.0,0.0,56.297719810568466,2.0,3.0,53.627452862467074,0.0,0.0,0.0,0.0,62.77960900161362
390,1.0,67.00337165861664,84.13099362289724,1.0,1.0,62.28000922892063,0.0,69.12601512035674,0.0,83.36170116029729,0.0
391,1.0,66.88958536150786,59.53041952231268,1.0,4.0,61.14382242462998,0.0,56.987639197916884,0.0,0.0,0.0
392,0.0,0.0,66.36712307058642,2.0,2.0,61.34769004361486,0.0,0.0,74.06265982418897,0.0,0.0
393,1.0,70.75386261040506,87.25979733821762,1.0,4.0,63.7160064250717,0.0,0.0,79.5301212638155,0.0,79.07757758222402
394,0.0,0.0,67.49517859976574,2.0,4.0,71.3402351464031,0.0,0.0,0.0,0.0,75.2955590995982
395,1.0,79.85036992922075,82.58123652309982,3.0,4.0,93.05540054371676,87.61111671387275,0.0,0.0,0.0,86.07283500532051
396,0.0,0.0,58.41137500591021,1.0,1.0,61.143866407782696,0.0,0.0,0.0,0.0,69.38491184328068
397,1.0,56.5871025420081,87.61764883862475,1.0,2.0,65.39002911470966,65.7005925274027,64.53379085151346,0.0,0.0,0.0
398,1.0,64.30923975827247,69.23745078362815,2.0,4.0,76.64287636119278,0.0,62.03227974840958,59.49129281484766,0.0,0.0
399,1.0,63.69312337253356,58.31967379664401,3.0,3.0,86.84576376100154,0.0,0.0,55.502198544389344,0.0,0.0
400,0.0,0.0,66.61395526895686,1.0,3.0,76.90806461534422,0.0,0.0,0.0,81.38290270970937,0.0
401,0.0,0.0,77.00481875544496,3.0,2.0,74.81557852475832,0.0,0.0,0.0,0.0,86.73024780441565
402,1.0,68.82231049756453,76.20884830697605,2.0,3.0,61.526336955477056,67.29442305420477,72.28651276663183,0.0,0.0,0.0
403,1.0,80.36785324676623,70.36677729407462,3.0,4.0,68.56230274074666,0.0,0.0,79.1793867001606,0.0,79.17375615093802
404,0.0,0.0,63.68145842768935,3.0,3.0,76.89431683682345,0.0,0.0,72.66028121117992,0.0,0.0
405,0.0,0.0,67.91511106682137,1.0,3.0,75.98612163234365,0.0,0.0,0.0,0.0,79.74911038651663
406,1.0,58.755937771056914,67.30753331643575,1.0,3.0,80.43775276609679,0.0,0.0,0.0,67.48325503915925,0.0
407,0.0,0.0,70.77389381486444,1.0,1.0,71.0097430871417,0.0,0.0,0.0,0.0,83.17942046694142
408,1.0,50.14350995002685,69.03509061910003,2.0,1.0,62.210024829607306,0.0,65.91657474662513,0.0,54.86746259024577,0.0
409,1.0,54.47733251277677,87.00405667696674,3.0,4.0,77.89123069652177,77.04468899237258,0.0,63.16720095663248,0.0,0.0
410,1.0,60.78818276125734,70.16592596355937,1.0,3.0,61.176344980083144,0.0,58.98975582274957,0.0,0.0,62.49806070660878
411,0.0,0.0,76.38407087666884,1.0,4.0,72.25423275160851,0.0,0.0,0.0,82.8630695367449,0.0
412,0.0,0.0,78.24398835653919,1.0,2.0,75.0498701950768,0.0,0.0,85.87271444383009,0.0,0.0
413,0.0,0.0,71.89146722804101,1.0,3.0,48.21418450302794,0.0,0.0,0.0,0.0,83.7816887255391
414,1.0,61.81560312299292,77.23156807460254,1.0,4.0,73.36804648807791,0.0,0.0,0.0,66.55963420387958,60.04535906053363
415,1.0,67.09295718888465,76.46851475182426,1.0,2.0,89.81498989028756,0.0,64.36948940561301,0.0,0.0,80.20081065470804
416,0.0,0.0,66.25229653189879,2.0,2.0,87.23135699995268,0.0,0.0,73.49491513690069,0.0,0.0
417,0.0,0.0,55.017785223570655,3.0,3.0,71.82753676034001,0.0,0.0,62.77453270937454,0.0,0.0
418,1.0,52.11935505803975,68.9934203296324,3.0,4.0,47.27767316607736,58.11710509809271,0.0,57.63634436550241,0.0,0.0
419,0.0,0.0,77.48189299368738,1.0,4.0,67.83383712370002,0.0,0.0,86.58572281631156,0.0,0.0
420,0.0,0.0,79.74090042289096,1.0,1.0,63.47669942910027,0.0,0.0,0.0,0.0,88.93114018841845
421,1.0,37.83108718386948,71.12361599764866,2.0,1.0,74.74251365567949,0.0,48.5265480390012,0.0,56.89295141803882,0.0
422,1.0,52.81702732724271,78.01704957817736,2.0,4.0,72.62631755523618,0.0,0.0,69.40854789067208,59.513988555834345,0.0
423,0.0,0.0,93.12388517821317,2.0,1.0,79.64837124872425,0.0,0.0,0.0,0.0,100.0
424,1.0,68.67435737651662,79.709567525562,1.0,3.0,82.60011850217693,0.0,0.0,75.08980753885963,0.0,0.0
425,0.0,0.0,62.21204874119635,2.0,1.0,66.61395526895686,0.0,0.0,74.58199438226644,0.0,0.0
426,1.0,46.179674505137996,77.68901125873704,1.0,1.0,54.70756935117812,0.0,0.0,55.467061700860754,64.9834615500302,0.0
427,1.0,62.622793573649254,75.9597790978097,3.0,3.0,71.26475708314454,65.51471392319465,0.0,0.0,61.07101626020012,0.0
428,0.0,0.0,73.321694894307,1.0,4.0,92.97702508908782,0.0,0.0,0.0,84.9310726894807,0.0
429,1.0,43.57204785221907,88.02533134455501,1.0,1.0,67.90269334914042,0.0,0.0,60.348866045881195,57.67201413012197,0.0
430,0.0,0.0,88.9416721605497,1.0,4.0,67.43878496703097,0.0,0.0,0.0,0.0,100.0
431,0.0,0.0,68.07442954095055,3.0,2.0,74.46782449274636,0.0,0.0,0.0,77.96620191955665,0.0
432,1.0,65.58997911724133,81.50117748981879,3.0,2.0,71.59302494057721,0.0,0.0,0.0,0.0,74.20675078662921
433,0.0,0.0,87.51855345253186,2.0,4.0,91.6597986345669,0.0,0.0,98.46819285456043,0.0,0.0
434,1.0,51.24113873618384,68.71369666851828,1.0,3.0,57.587101363852284,0.0,0.0,52.93326960889836,0.0,0.0
435,0.0,0.0,74.4384627254973,1.0,4.0,89.7551105825037,0.0,0.0,0.0,84.81676208186201,0.0
436,0.0,0.0,74.49385973897657,3.0,1.0,73.49156917835835,0.0,0.0,0.0,87.23179219178306,0.0
437,0.0,0.0,70.90320597591847,1.0,4.0,82.52478674256442,0.0,0.0,0.0,79.27121343883647,0.0
438,0.0,0.0,85.43993682607535,3.0,3.0,72.44348787213349,0.0,0.0,0.0,97.3768762124744,0.0
439,0.0,0.0,82.66803448954018,3.0,1.0,53.1840226437095,0.0,0.0,0.0,92.83912708254861,0.0
440,0.0,0.0,74.45511130109713,1.0,1.0,75.61514037412837,0.0,0.0,0.0,0.0,87.1015196722488
441,1.0,64.2005130753312,64.27374954431767,2.0,3.0,48.12224003154101,0.0,0.0,68.95719384236752,0.0,0.0
442,1.0,67.35647183250808,70.5567119502297,1.0,4.0,76.91816233395144,71.62086601165262,0.0,0.0,0.0,0.0
443,1.0,78.76012914497115,77.38839544226093,1.0,3.0,70.5567119502297,70.31102498863189,74.62421996105117,0.0,0.0,0.0
444,1.0,50.465794145103644,62.210024829607306,3.0,2.0,57.29420366768122,0.0,52.22763316073967,58.79411096432097,0.0,0.0
445,0.0,0.0,68.03938839341738,3.0,1.0,66.36712307058642,0.0,0.0,0.0,0.0,78.65740746242052
446,0.0,0.0,75.98831277468645,2.0,3.0,49.51427221448958,0.0,0.0,87.87590415327163,0.0,0.0
447,1.0,38.67638100627845,75.5772736379522,2.0,3.0,83.50217727496101,0.0,51.62722685487415,0.0,0.0,0.0
448,0.0,0.0,72.27235798851783,1.0,3.0,63.43189846779974,0.0,0.0,0.0,0.0,85.26367961485764
449,1.0,48.72875962637033,56.095975155976895,3.0,1.0,71.22718800206313,0.0,58.99720876911131,0.0,58.70779923655585,0.0
